seller,mean_pricing_gap,pricing_gap_variance,extreme_pricing_count,transaction_count,log_pricing_gap_variance,log_extreme_pricing_count,cluster
meridian remarketing,-625.4287245444801,2183348.3415658814,18,1866,14.596370650931354,2.9444389791664403,1
merle stone chevrolet inc,289.5833333333333,4188473.7318840586,1,24,15.247847199821516,0.6931471805599453,2
merrick preowned,350.0,1378828.1250000002,0,17,14.136745236842424,0.0,0
metro chrysler jeep dodge,-499.35897435897436,1602450.2361673412,1,39,14.287045037465193,0.6931471805599453,0
metro ford,-508.7962962962963,416088.6180992313,0,54,12.938655944165246,0.0,0
metro ford inc,-108.5978835978836,1397149.7523359226,0,189,14.149945543895901,0.0,0
metro honda,-490.27777777777777,1627738.6541471046,1,72,14.302702895156381,0.6931471805599453,2
metro kia,-614.1666666666666,768348.4195402297,0,30,13.551999882020487,0.0,0
metro kia of raynham,-318.38235294117646,551413.2130124776,0,34,13.220241553468282,0.0,0
metro nissan of montclair,-82.5,1665198.7179487182,0,40,14.32545562492312,0.0,0
metro toyota,148.61111111111111,2112240.6045751637,0,18,14.563260313371218,0.0,2
metro volkswagen,55.26315789473684,441776.31578947365,0,19,12.998561223673661,0.0,0
metro wholesale outlet inc,-189.35185185185185,1445060.7909311182,0,108,14.183662640504453,0.0,0
metrolina credit co of charlotte inc,-277.3809523809524,882619.0476190476,0,21,13.690650089834543,0.0,0
meyer automotive inc,457.5,3919173.611111112,0,10,15.181391631206093,0.0,2
mi joe auto sales,-122.72727272727273,246181.81818181818,0,11,12.413829702246087,0.0,0
michael hohl motor company,993.75,2672097.039473684,0,20,14.798374504385352,0.0,2
michael wayne investments,-401.2931034482759,972640.8424077436,0,58,13.78777119721474,0.0,0
michmich auto brokers,-54.54545454545455,2413227.2727272725,0,11,14.696475941345883,0.0,2
mid atlantic finance /clearwater,-701.0204081632653,966795.8120748299,0,49,13.781743630407219,0.0,0
mid atlantic finance/clearwater,-850.6382978723404,1614022.0267321323,3,235,14.29424039458271,1.3862943611198906,1
mid city mcandrew motors,111.79435483870968,4855794.03446193,5,248,15.395683402111946,1.791759469228055,1
mid florida fcu,-889.6341463414634,1675655.487804878,0,41,14.331715579473459,0.0,0
midlands honda,-254.54545454545453,1007602.2727272727,0,11,13.82308507149747,0.0,0
midtown motors,-977.5920873124147,2227617.9303744636,8,733,14.616443828764641,2.1972245773362196,1
midway automotive corp.,-861.3636363636364,141920.45454545453,0,11,11.863029046542847,0.0,0
midway hfc fleet,-7433.333333333333,46021515.15151515,5,12,17.64461958752022,1.791759469228055,1
midway hfc fleet/ars,-564.1732283464567,4800829.271341082,6,127,15.38429943411604,1.9459101490553132,1
midwest car corporation/ally financial,-31.194690265486727,498555.0331858406,0,113,13.119471265649649,0.0,0
midwest motors inc,1315.0,4002250.000000001,0,10,15.202367510799764,0.0,2
midwestern auto group,750.0,1761488.0952380951,0,43,14.38167008613291,0.0,2
midwestern wheels inc,360.29411764705884,2690551.470588235,0,17,14.805257109891391,0.0,2
mike albert fleet solutions,6.28140703517588,1881829.031521244,3,199,14.447755282361058,1.3862943611198906,2
mike albert leasing  inc,-818.75,3910809.659090909,1,12,15.179255240162489,0.6931471805599453,1
mike albert limited,105.625,1354594.456658292,0,200,14.119013411747492,0.0,0
mike brown chrysler dodge jeep,-770.6896551724138,3406788.7931034476,2,29,15.041280996208249,1.0986122886681098,1
mike carlson motor company,-1662.5,3218090.277777778,1,10,14.984298970886009,0.6931471805599453,1
mike motors,551.1904761904761,847772.9384436704,0,42,13.650369297210762,0.0,0
mike watchers used cars,1156.4516129032259,2186290.322580645,0,31,14.597717206259547,0.0,2
milam mazda,515.1315789473684,1186572.2795163589,0,38,13.986580114026554,0.0,0
milford motors inc,554.1666666666666,2009797.794117647,0,18,14.513545172595645,0.0,2
milham ford toyota scion,-226.92307692307693,1106923.0769230768,0,13,13.917095624806748,0.0,0
millennium cars,633.6805555555555,5449210.558489826,5,72,15.510981488006975,1.791759469228055,1
mills transportation service inc,-540.625,1118489.5833333333,0,16,13.927490640863322,0.0,0
mint motorcars inc,1153.9473684210527,1470851.6081871346,0,19,14.201352796186178,0.0,2
mint motors,687.9310344827586,1660697.3522167485,0,29,14.322748765972246,0.0,2
miscellaneous marshalling-manheim lakeland,-1130.0,902239.583333333,0,25,13.712636485579784,0.0,0
mitchell associates,450.0,1078875.0,0,11,13.891430316412967,0.0,0
mitchell motor cars inc,289.2857142857143,1093626.3736263735,0,14,13.905010594826942,0.0,0
mitsubishi motors of america,574.009900990099,1849824.0099009902,1,101,14.430601603337955,0.6931471805599453,2
mitsubishi north america,363.01020408163265,1408778.7318535666,0,98,14.158234449244604,0.0,2
mmca  inc,-100.33039647577093,1437723.894779931,1,227,14.178572487959407,0.6931471805599453,2
moab industries,5208.333333333333,15990378.787878787,7,12,16.58749783611524,2.0794415416798357,2
mobilease,-1007.3170731707318,3879132.6219512187,2,41,15.171122393354251,1.0986122886681098,1
modern financial services,-461.60714285714283,920022.3214285714,0,28,13.732154298082815,0.0,0
momentum motorcars,813.3597883597884,1655482.1358212314,1,189,14.31960344915901,0.6931471805599453,2
money tree,-404.54545454545456,471352.27272727276,0,11,13.06336314010617,0.0,0
montclair auto sls grp llc,-922.2222222222222,1597444.968553459,0,54,14.283916642160086,0.0,0
moon valley used cars inc,231.89655172413794,1002048.9532019704,0,29,13.817558412879283,0.0,0
moore automotive group,405.7692307692308,1788661.858974359,0,13,14.396978892509235,0.0,2
more automotive products inc,713.6363636363636,424545.4545454546,0,11,12.95877671230432,0.0,0
morries 394 hyundai,-1015.9090909090909,2455159.090909091,0,11,14.713702527230938,0.0,0
morris auto enterprises llc,264.5833333333333,1711188.4469696963,0,12,14.35269926969631,0.0,2
morris auto sales inc,554.1666666666666,423844.696969697,0,12,12.957124745737046,0.0,0
morrison motors inc,-348.2758620689655,3194729.064039409,0,29,14.977013155225924,0.0,2
morse chevrolet inc,240.3846153846154,2368806.0897435904,0,13,14.677897048733458,0.0,2
moshina motors inc,-765.2777777777778,1025010.2124183007,0,18,13.840214109439499,0.0,0
mossy ford,-685.0,5213916.666666667,0,10,15.46684208253132,0.0,2
mossy nissan oceanside,-71.5909090909091,876327.1103896103,0,22,13.683495855029507,0.0,0
mossy nissan poway,101.78571428571429,1471006.1813186815,0,14,14.20145788150142,0.0,0
mossy toyota,535.0,9428361.111111112,1,10,16.059232950352254,0.6931471805599453,2
motor city,194.79166666666666,2393259.737318841,0,24,14.68816731929967,0.0,2
motor city buick gmc,1867.1875,9688767.641129034,3,32,16.08647790057333,1.3862943611198906,2
motor city lexus of bakersfield,1068.9655172413793,2071037.507562009,1,58,14.543560733909356,0.6931471805599453,2
motor trade,744.6078431372549,1385807.843137255,0,51,14.141794529405782,0.0,2
motorcars of south texas,-18.58108108108108,1697278.4385412808,0,74,14.344537196860303,0.0,0
motorlease corporation,-1201.1904761904761,5680154.761904761,1,21,15.55248921319189,0.6931471805599453,1
motormax financial services,-1135.4166666666667,615620.2651515153,0,12,13.330387224131128,0.0,0
motors acceptance corporation,-601.6666666666666,758434.5238095239,0,15,13.539013069292112,0.0,0
mount one inc,-270.45454545454544,640852.2727272728,0,11,13.370555805998753,0.0,0
mountain america credit union,-483.0882352941176,3279837.9010695186,1,34,15.003304863626534,0.6931471805599453,2
mountain motors inc,222.5,2819336.8644067803,0,60,14.852012615488743,0.0,2
mp motors inc,-110.57692307692308,643258.6538461539,0,26,13.374303737953882,0.0,0
mtn. view nissan  inc.,77.27272727272727,205181.81818181818,0,11,12.23165665671561,0.0,0
multi auto trading inc,-973.7179487179487,2367685.2035421617,2,195,14.677423750809046,1.0986122886681098,1
munday chevrolet,-1552.2727272727273,14623056.818181818,2,11,16.49811014350686,1.0986122886681098,1
munter motor cars,605.1282051282051,1286661.671661672,0,78,14.067562347841921,0.0,2
murphy leasing co inc/dba avis,179.16666666666666,148694.85294117648,0,18,11.909658243297924,0.0,0
music city autoplex llc,1358.789704271632,5461596.861428972,28,913,15.5132519535212,3.367295829986474,1
mv motorsports,236.36363636363637,4812795.454545455,1,11,15.386788856625426,0.6931471805599453,2
mvl leasing ltd,-877.2727272727273,1156681.8181818184,0,11,13.96106682700339,0.0,0
my car llc,1324.2857142857142,3488584.0336134452,2,35,15.065006777473108,1.0986122886681098,2
myrddin fleet services,-589.8606811145511,1424856.1140703415,1,323,14.169582095829602,0.6931471805599453,0
myrtle beach automotive,-296.6666666666667,1150880.9523809524,0,15,13.956039121524178,0.0,0
nalley acura,451.9230769230769,947236.5134865134,0,78,13.761305146937554,0.0,0
nalley bmw,284.5238095238095,1931958.5714285707,1,126,14.474045367774044,0.6931471805599453,2
nalley ford sandy springs,102.04918032786885,1790276.980874316,1,61,14.397881462337503,0.6931471805599453,2
nalley honda,374.27536231884056,967389.1730605286,0,69,13.782357181226113,0.0,0
nalley hyundai,-14.473684210526315,329049.70760233916,0,19,12.703967144322126,0.0,0
nalley infiniti decatur,175.0,2380694.4444444445,1,64,14.6829032065126,0.6931471805599453,2
nalley infiniti marietta,739.2857142857143,523042.2077922079,0,56,13.167419354916074,0.0,0
nalley kia,207.2463768115942,590057.0119352089,0,69,13.287976136362198,0.0,0
nalley lexus roswell,512.7604166666666,1107131.510416667,0,96,13.91728390680044,0.0,0
nalley lexus smyrna,456.9905213270142,2092584.8284811557,1,211,14.553911097699881,0.6931471805599453,2
nalley nissan decatur,272.0394736842105,836732.7850877192,0,76,13.637261240442689,0.0,0
nalley toyota of roswell,370.5681818181818,764389.5158779573,0,220,13.546834083994932,0.0,0
nalley toyota stonecrest,-86.4795918367347,1780298.5614348832,1,98,14.392292201049544,0.6931471805599453,2
nalley volkswagen of alpharetta,58.92857142857143,2038592.1167247386,0,42,14.527770479239022,0.0,2
napleton's clermont chrysler jeep dodge,494.07894736842104,1889541.6963015646,0,38,14.45184539813007,0.0,2
napleton's hyundai,-520.0892857142857,1539804.9918831163,0,56,14.247166987157076,0.0,0
napleton's mid river,216.46341463414635,847657.7085215297,0,82,13.650233367396595,0.0,0
napleton's mid rivers kia,1.5957446808510638,782293.5938945417,0,47,13.569986667122055,0.0,0
napleton's palm beach acura,-228.125,2154040.743670886,1,80,14.582856516116486,0.6931471805599453,2
napleton's volkswagen of sanford,72.72727272727273,820556.8181818181,0,11,13.617739654039738,0.0,0
napletons auto werks inc,629.1666666666666,11067367.424242424,1,12,16.219511555037297,0.6931471805599453,2
napletons hyundai,-153.94736842105263,971059.9415204679,0,19,13.786144506911107,0.0,0
napletons hyundai of aurora,-100.49019607843137,1476587.2549019612,0,51,14.205244751425466,0.0,0
napletons nissan,-21.354166666666668,1071781.6378546096,0,48,13.884833836858322,0.0,0
napletons north palm auto park inc,-455.0,2311272.1518987347,1,80,14.653309078679806,0.6931471805599453,2
napletons river oaks chrysler jeep dodge,-680.0,1327857.9545454544,0,45,14.099078394451332,0.0,0
napletons river oaks honda,-562.7551020408164,685367.7721088433,0,49,13.437712325827702,0.0,0
napletons south orlando chrysler jeep dodge,557.8125,1646307.9637096773,0,32,14.314046348382073,0.0,2
nassief auto group inc,108.33333333333333,1830059.5238095238,0,15,14.419859597390658,0.0,2
national auto acceptance,-884.0909090909091,1225319.9300699297,0,66,14.018713351379775,0.0,0
national auto lenders,-1603.125,3371362.2485632184,4,88,15.030827745326656,1.6094379124341003,1
national auto lenders inc,-1344.8863636363637,980569.1728329808,0,44,13.795889490474755,0.0,0
national charity services,-488.75,692597.0394736842,0,20,13.44820508027028,0.0,0
national fleet leasing,-387.2,1626881.2096774196,1,125,14.302175986332315,0.6931471805599453,2
national fleet wholesale inc,340.0,1930074.2187500005,0,65,14.47306953356722,0.0,2
national remarketing service,116.66666666666667,1101392.857142857,0,36,13.912087078477784,0.0,0
national remarketing services,-1029.1666666666667,10612367.424242424,1,12,16.177530711338065,0.6931471805599453,1
national remarketing services/secu,-480.88235294117646,2283032.5311942953,1,34,14.641015612742793,0.6931471805599453,2
nationwide acceptance,-861.9230769230769,1450373.197115384,1,65,14.18733214807933,0.6931471805599453,0
nationwide financial inc,548.7704918032787,740342.2131147538,0,61,13.514869159164103,0.0,0
nationwide fleet auto sales inc,-93.75,2080723.3796296294,1,28,14.54822665048658,0.6931471805599453,2
nationwide fleet services inc,120.39473684210526,380062.6778093884,0,38,12.848094090846352,0.0,0
nationwide motor vehicles,-652.5,1628980.603448276,0,30,14.303465594364045,0.0,0
navy fcu,-1376.094890510949,2723969.3806354664,6,137,14.817601072710582,1.9459101490553132,1
navy federal credit union,-1471.8333333333333,4023853.159955259,8,150,15.207750747549085,2.1972245773362196,1
nawi leasing inc,-266.1458333333333,883683.2335992908,0,48,13.69185507599726,0.0,0
nbt bank na,-1827.906976744186,2899172.895902547,1,43,14.879936390893514,0.6931471805599453,1
nedals inc,-658.75,2093636.5131578948,0,20,14.554413548053356,0.0,0
neighbors fcu,-517.0,1523162.5,0,25,14.236299980022043,0.0,0
neuwirth motors inc,-82.57575757575758,1601037.8787878784,0,66,14.286163275748882,0.0,0
new century bmw,508.65384615384613,2761847.115384615,0,26,14.831410620629988,0.0,2
new city funding,-1394.1176470588234,1135207.4187884107,1,68,13.942326820928386,0.6931471805599453,0
new concepts leasing inc,-1517.3076923076924,3915248.397435898,1,13,15.180389588426848,0.6931471805599453,1
new look enterprises inc,-263.7795275590551,2212670.046061435,2,254,14.609710961830359,1.0986122886681098,2
new rochelle toyota,-802.2727272727273,1229681.8181818181,0,11,14.022266822697159,0.0,0
new wave auto sales,-402.94117647058823,635615.8088235294,0,17,13.362351158895287,0.0,0
newbold toyota,288.3333333333333,2697014.367816092,1,30,14.807656300220609,0.6931471805599453,2
newport acceptance corp,-712.3684210526316,1367165.8734602474,1,95,14.128251181013859,0.6931471805599453,0
newport coast auto com,607.3170731707318,1498820.1219512192,0,41,14.220189438377243,0.0,2
newport lexus,749.2307692307693,2223124.40523394,3,195,14.61442460396606,1.3862943611198906,2
nextgear capital,-689.3575851393189,3496897.2223222214,12,646,15.06738691133894,2.5649493574615367,1
nice car,1100.0,2519074.074074074,1,28,14.739402358016516,0.6931471805599453,2
nicholas financial inc/clearwater,-303.49854227405245,954552.7828926054,1,343,13.76899926722643,0.6931471805599453,0
nick mayer lincoln mercury inc,-153.33333333333334,3799452.3809523815,1,15,15.150367767231831,0.6931471805599453,2
nico buys cars,266.30434782608694,725091.4031620552,0,23,13.494054378352732,0.0,0
nil les auto sales inc,844.8529411764706,2869840.129233511,0,34,14.869767230535857,0.0,2
nimnicht chevrolet company,-636.5384615384615,4439855.769230769,1,13,15.30613267470581,0.6931471805599453,1
nimnicht gmc,-272.9166666666667,2620104.166666667,0,24,14.778725014880802,0.0,2
nissan 24,-581.439393939394,928352.1270396268,0,66,13.74116746421431,0.0,0
nissan dealer blend/avis rent a car,-191.66666666666666,116220.2380952381,0,15,11.66325087860314,0.0,0
nissan dealer blend/ross nissan of el monte,423.75,889702.302631579,0,20,13.69864331829923,0.0,0
nissan dealer blend/team nissan,80.0,575111.1111111111,0,10,13.262320276619578,0.0,0
nissan dealer blend/united nissan,144.64285714285714,1090401.7857142857,0,14,13.902057714124847,0.0,0
nissan infiniti lt,-92.75711229946523,2578711.8895498984,73,9350,14.762800952396342,4.30406509320417,1
nissan marshlling,-211.40776699029126,2304960.4987626118,1,103,14.650574530916598,0.6931471805599453,2
nissan motor acceptance corporation,-312.38514548238896,3490039.961908712,62,2612,15.065424031046327,4.143134726391533,1
nissan north america inc.,345.4484412470024,8479478.361663837,150,2085,15.953159609853065,5.017279836814924,1
nissan of albertville,517.6470588235294,3542794.1176470583,1,17,15.080426554810897,0.6931471805599453,2
nissan of cool springs,-67.36111111111111,2661993.5515873013,1,36,14.794586231198549,0.6931471805599453,2
nissan of duarte,-1.8867924528301887,1296270.4100145139,0,53,14.07500255527627,0.0,0
nissan of omaha llc,455.6818181818182,1714579.2748917749,0,22,14.354678870956592,0.0,2
nissan of stafford,-123.21428571428571,762311.507936508,0,28,13.544111865996689,0.0,0
nissan of the eastside at bellevue,427.5,1364923.611111111,0,10,14.126609755120738,0.0,2
nissan technical center,-541.6666666666666,2021738.5057471266,0,30,14.519468840266782,0.0,0
nissan-infiniti lt,90.51213792229194,2350528.690030789,135,15777,14.670151260734677,4.912654885736052,1
north america financial,-2518.181818181818,4849636.363636363,2,11,15.394414489733967,1.0986122886681098,1
north american fleet sales inc,-1968.103448275862,3662450.738916256,2,29,15.113643355132929,1.0986122886681098,1
